coverage_max_uncovered_disc_ratio,coverage_occupancy,delta_incidence_deg,dst_incidence_deg,edge,edge_run,engine,fit_rmse_is_not_accuracy,fit_rmse_px,inlier_ratio,n_inliers,n_inliers_failure_flag,n_keypoints_dst,n_keypoints_src,n_putative,pair,pass,recorded_direction,recorded_n_inliers,reproduces_recorded,same_orbit_pair,src_incidence_deg,success,wall_s,window,wrong_pass
0.519222219239181,0.046875,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,xf,True,0.9857449598431784,0.00522466039707419,5,True,4096,4096,957,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,19.854417799971998,RD03,False
0.36001900728699054,0.046875,29.17000000000001,74.65,nac.m1212932972lc -> nac.m1142297886lc,,b1,True,1.6077746776921858e-13,0.10869565217391304,5,True,13922,10310,46,"['nac.m1142297886lc', 'nac.m1212932972lc']",False,,,,False,45.48,False,17.580639499996323,RD03,False
,,29.17000000000001,74.65,nac.m1212932972lc -> nac.m1142297886lc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1142297886lc', 'nac.m1212932972lc']",False,,,,False,45.48,False,57.4827934000059,RD03,False
0.4208277384068185,0.0625,29.17000000000001,74.65,nac.m1212932972lc -> nac.m1142297886lc,,xf,True,0.9660239694536099,0.005470459518599562,5,True,4096,4096,914,"['nac.m1142297886lc', 'nac.m1212932972lc']",False,,,,False,45.48,False,30.293514499964658,RD03,False
0.39107005896082736,0.0625,18.409999999999997,66.88,nac.m1175268993rc -> nac.m1199981485rc,,b1,True,0.14554355533194874,0.043010752688172046,4,True,11872,18742,93,"['nac.m1175268993rc', 'nac.m1199981485rc']",False,,,,False,48.47,False,29.40205670002615,RD03,False
,,18.409999999999997,66.88,nac.m1175268993rc -> nac.m1199981485rc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1175268993rc', 'nac.m1199981485rc']",False,,,,False,48.47,False,47.814908500004094,RD03,False
0.365668869647122,0.078125,18.409999999999997,66.88,nac.m1175268993rc -> nac.m1199981485rc,,xf,True,1.374819092134298,0.0054446460980036296,6,True,4096,4096,1102,"['nac.m1175268993rc', 'nac.m1199981485rc']",False,,,,False,48.47,False,25.605719899991527,RD03,False
0.4678688413931643,0.0625,7.77000000000001,74.65,nac.m1199981485rc -> nac.m1142297886lc,,b1,True,0.9108975779780735,0.06666666666666667,4,True,13922,11872,60,"['nac.m1142297886lc', 'nac.m1199981485rc']",False,,,,False,66.88,False,24.501613100001123,RD03,False
,,7.77000000000001,74.65,nac.m1199981485rc -> nac.m1142297886lc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1142297886lc', 'nac.m1199981485rc']",False,,,,False,66.88,False,51.46088199998485,RD03,False
0.4071122628861542,0.078125,7.77000000000001,74.65,nac.m1199981485rc -> nac.m1142297886lc,,xf,True,1.8064294789589286,0.006266786034019696,7,True,4096,4096,1117,"['nac.m1142297886lc', 'nac.m1199981485rc']",False,,,,False,66.88,False,21.674252299999353,RD03,False
0.10758155745250321,0.875,0.960000000000008,69.76,nac.m1452560468lc -> nac.m1335207975rc,nac.m1335207975rc -> nac.m1452560468lc,b1,True,0.5829079860626339,0.9949925816023739,5365,False,11477,12420,5392,"['nac.m1335207975rc', 'nac.m1452560468lc']",True,True,5365,True,False,68.8,True,15.642620099999476,RD03,False
0.071128350525899,0.9375,0.960000000000008,69.76,nac.m1452560468lc -> nac.m1335207975rc,,b1,True,0.7497060816187999,0.9961204507666728,5392,False,12471,11433,5413,"['nac.m1335207975rc', 'nac.m1452560468lc']",True,,,,False,68.8,True,15.744296699995175,RD03,False
0.1305003236496226,0.890625,0.960000000000008,69.76,nac.m1452560468lc -> nac.m1335207975rc,,lg,True,0.9987711524167417,0.993681550126369,2359,False,4096,4096,2374,"['nac.m1335207975rc', 'nac.m1452560468lc']",True,,,,False,68.8,True,50.43103550001979,RD03,False
0.1165158159383074,0.875,0.960000000000008,69.76,nac.m1452560468lc -> nac.m1335207975rc,,xf,True,1.111034999649512,0.5836263184329483,1162,False,4096,4096,1991,"['nac.m1335207975rc', 'nac.m1452560468lc']",True,,,,False,68.8,True,13.708586099965032,RD03,False
0.3424516607546433,0.0625,4.890000000000001,74.65,nac.m1335207975rc -> nac.m1142297886lc,,b1,True,0.8735034805791388,0.08928571428571429,5,True,13922,12471,56,"['nac.m1142297886lc', 'nac.m1335207975rc']",False,,,,False,69.76,False,22.45301469997503,RD03,False
,,4.890000000000001,74.65,nac.m1335207975rc -> nac.m1142297886lc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1142297886lc', 'nac.m1335207975rc']",False,,,,False,69.76,False,50.03998840000713,RD03,False
0.6024168610886699,0.046875,4.890000000000001,74.65,nac.m1335207975rc -> nac.m1142297886lc,,xf,True,0.8319443691501437,0.004625346901017576,5,True,4096,4096,1081,"['nac.m1142297886lc', 'nac.m1335207975rc']",False,,,,False,69.76,False,20.05945800000336,RD03,False
0.0720713710965615,1.0,2.3599999999999994,74.65,nac.m1096350825rc -> nac.m1142297886lc,,b1,True,0.9087966968258905,0.9949947312961012,7554,False,13922,12825,7592,"['nac.m1096350825rc', 'nac.m1142297886lc']",True,,,,False,72.29,True,19.650179999996908,RD03,False
0.12735962564001221,0.90625,2.3599999999999994,74.65,nac.m1096350825rc -> nac.m1142297886lc,,lg,True,0.888061114724484,0.9895287958115183,2457,False,4096,4096,2483,"['nac.m1096350825rc', 'nac.m1142297886lc']",True,,,,False,72.29,True,55.34027840005001,RD03,False
0.08575642322027636,0.953125,2.3599999999999994,74.65,nac.m1096350825rc -> nac.m1142297886lc,,xf,True,1.1932151795421957,0.6138095238095238,1289,False,4096,4096,2100,"['nac.m1096350825rc', 'nac.m1142297886lc']",True,,,,False,72.29,True,17.68064770003548,RD03,False
