label,regime,seed,transform_kind,fit_model,scale,delta_azimuth,delta_elevation,sun_elevation,ambiguity,overlap_fraction,n_kp_src,n_kp_dst,n_putative,n_inliers,inlier_ratio,fit_rmse,held_out_median,held_out_p90,held_out_ok,split_consistency,coverage_max_gap,coverage_occupancy,coverage_entropy,true_inlier_precision,true_putative_precision,transform_error_median,transform_error_p90,is_wrong,gen_s,pipeline_s,ransac_s,split
projective/d_az=60,B_highlands_challenging,1001,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6426,5892,18,4,0.2222222222222222,1.0052541167784834,inf,inf,False,inf,0.4655744577807585,0.06666666666666667,0.33858761519756286,0.0,0.0,263.6781705578992,526.2376568954318,True,0.31199029996059835,1.8147208999143913,1.1463332999264821,calibration
similarity/d_az=0,B_highlands_challenging,1002,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6441,6458,4821,4818,0.9993777224642191,0.17301787282597508,0.0851938845453912,0.24815643477750582,True,0.006662752241069396,0.027621358640099514,1.0,0.9946252701156179,1.0,0.9993777224642191,0.025722515458104927,0.02924539925853982,False,1.4516954000573605,0.7398195000132546,0.06327119993511587,calibration
affine/d_az=0,B_highlands_challenging,1002,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6441,6480,4764,4763,0.9997900923593619,0.19649841207638633,0.09850362792025963,0.29179021479480227,True,0.007528181313526398,0.029115468457028514,1.0,0.9941999747093899,1.0,0.9997900923593619,0.03256346391407991,0.0400777741725922,False,0.32520399999339134,0.7975844000466168,0.0775844999589026,calibration
projective/d_az=0,B_highlands_challenging,1002,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6441,6479,4834,4833,0.9997931319817956,0.17532194194724068,0.08529277444190282,0.25007039861429053,True,0.013965337779648444,0.029115468457028514,1.0,0.9946591229608444,1.0,0.9997931319817956,0.024602948082468795,0.029481468733931898,False,0.3281507999636233,0.7636809999821708,0.0745406000642106,calibration
similarity/d_az=20,B_highlands_challenging,1002,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6441,6624,391,379,0.969309462915601,0.5429614655913394,0.3219742498607014,0.8990057115036819,True,0.0403661062921231,0.09835686181261073,0.96875,0.9531695347738139,1.0,0.969309462915601,0.053641552353490156,0.06502600536726591,False,0.33484439994208515,0.7351225999882445,0.04130000004079193,calibration
affine/d_az=20,B_highlands_challenging,1002,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6441,6658,239,226,0.9456066945606695,0.567414837299671,0.3254172422240681,1.008568081062987,True,0.09676114480528858,0.09835686181261073,0.921875,0.9267790947617458,1.0,0.9456066945606695,0.03555198157086169,0.05226885784901136,False,0.3124419000232592,0.7549628999549896,0.04828260000795126,calibration
projective/d_az=20,B_highlands_challenging,1002,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6441,6633,397,389,0.9798488664987406,0.5351850704808602,0.32414877719705915,0.9012935242632909,True,0.172976129892985,0.09835686181261073,0.984375,0.9532635524339106,1.0,0.9798488664987406,0.06111872055603906,0.09252429402822956,False,0.3151417999761179,0.8054809001041576,0.046192800044082105,calibration
similarity/d_az=40,B_highlands_challenging,1002,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6441,6817,30,7,0.23333333333333334,0.42515936437972224,0.47309309169090397,1.0334996727270325,True,1.1685860720964039,0.4350205659450354,0.078125,0.3546808798152324,1.0,0.23333333333333334,0.4669886167839132,0.7172189437954684,False,0.31746049993671477,0.761027800035663,0.04492790007498115,calibration
affine/d_az=40,B_highlands_challenging,1002,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6441,6859,22,5,0.22727272727272727,7.044915666860865e-13,inf,inf,False,inf,0.547708318475022,0.046875,0.2536546824812271,0.0,0.13636363636363635,3968.7246118747144,8167.186255467817,True,0.30775460007134825,0.9858379000797868,0.25713320006616414,calibration
projective/d_az=40,B_highlands_challenging,1002,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6441,6883,28,6,0.21428571428571427,5.339916573919623e-12,inf,inf,False,inf,0.5249479399204612,0.046875,0.24319131950454084,0.5,0.17857142857142858,225.40757981552673,344.65540324042644,True,0.32293749996460974,2.10469190008007,1.3806965000694618,calibration
similarity/d_az=60,B_highlands_challenging,1002,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6441,6728,22,2,0.09090909090909091,8.987733679556355e-14,inf,inf,False,inf,0.6097198988344749,0.03125,0.16666666666666669,0.0,0.0,203.62472221472626,300.0560061125653,True,0.330479700001888,0.9821825000690296,0.2937136000255123,calibration
affine/d_az=60,B_highlands_challenging,1002,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6441,6684,22,3,0.13636363636363635,5.250970108951385e-13,inf,inf,False,inf,0.5429828010771842,0.046875,0.26416041678685936,0.0,0.0,2690.481942075941,5995.881831087872,True,0.3276188999880105,1.9479146000230685,1.2216269000200555,calibration
projective/d_az=60,B_highlands_challenging,1002,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6441,6761,24,4,0.16666666666666666,0.6401553657960196,inf,inf,False,inf,0.39797341572865913,0.0625,0.33333333333333337,0.0,0.0,245.1018965876681,589.9751545075587,True,0.3439722000621259,4.308530900045298,3.6204722999827936,calibration
similarity/d_az=0,B_highlands_challenging,1003,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6313,6475,3794,3791,0.9992092778070638,0.22722212146022636,0.12167442283804109,0.3528193736925226,True,0.01127456082231056,0.030867889560233595,1.0,0.9979728196211596,1.0,0.9992092778070638,0.047836935393335035,0.05464640901726804,False,1.415098199970089,0.7389577999711037,0.06043910002335906,calibration
affine/d_az=0,B_highlands_challenging,1003,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6313,6568,3944,3940,0.9989858012170385,0.2163386046743727,0.11181520267374631,0.3308867631636889,True,0.012738735452504101,0.02737473442920396,1.0,0.9980608057382553,1.0,0.9989858012170385,0.043239907051653786,0.050367762176548064,False,0.30602979997638613,0.8063700000056997,0.0751398999709636,calibration
projective/d_az=0,B_highlands_challenging,1003,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6313,6480,3792,3792,1.0,0.2270144588316053,0.1236155496232258,0.34748725086228344,True,0.024325471551463446,0.02737473442920396,1.0,0.9977953874666773,1.0,1.0,0.0483141114909926,0.05128863795253943,False,0.3006000999594107,0.7482602000236511,0.06864349998068064,calibration
similarity/d_az=20,B_highlands_challenging,1003,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6313,5979,2130,2127,0.9985915492957746,0.5725101385223534,0.28823755945674595,0.8081070776184384,True,0.0312661511079199,0.03575398494204683,1.0,0.9764795142910706,0.999529854254819,0.9981220657276996,0.32940973988864913,0.5205958486911965,False,0.30626849993132055,0.680392500013113,0.04799960006494075,calibration
affine/d_az=20,B_highlands_challenging,1003,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6313,5868,2351,2346,0.9978732454274777,0.48053842088796644,0.26474990295503864,0.7677827761120548,True,0.06904780063438609,0.03278562060420358,1.0,0.9776191599218799,1.0,0.9978732454274777,0.05930000875428111,0.0700762806684838,False,0.3042665000539273,0.6902673998847604,0.06122989999130368,calibration
projective/d_az=20,B_highlands_challenging,1003,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6313,5993,2143,2136,0.9967335510965936,0.5008463886358612,0.2884248822384051,0.8042629542844408,True,0.043655957136383795,0.03319674162495303,1.0,0.9765159747953271,1.0,0.9967335510965936,0.05801518962546312,0.07772399036852476,False,0.31493430002592504,0.6909650999587029,0.05799000000115484,calibration
similarity/d_az=40,B_highlands_challenging,1003,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6313,6403,16,2,0.125,9.845568954283848e-14,inf,inf,False,inf,0.4735467821710057,0.031746031746031744,0.16730017881017414,0.0,0.0625,478.68421650399347,762.0024714354412,True,0.31133779999800026,0.8359637999674305,0.16373710008338094,calibration
affine/d_az=40,B_highlands_challenging,1003,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6313,6372,24,4,0.16666666666666666,1.0619802570347678,inf,inf,False,inf,0.6778091062104474,0.031746031746031744,0.13572697528679561,0.0,0.041666666666666664,833.9078116148127,1915.5829056469138,True,0.3169987000292167,1.3272101999027655,0.6597176999785006,calibration
projective/d_az=40,B_highlands_challenging,1003,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6313,6326,16,4,0.25,0.5658842373760854,inf,inf,False,inf,0.4193314850023024,0.047619047619047616,0.2509502682152612,0.0,0.0625,261.54151837340174,691.6632926413986,True,0.29941059998236597,1.371291400049813,0.7088816000614315,calibration
similarity/d_az=60,B_highlands_challenging,1003,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6313,6586,14,3,0.21428571428571427,4.641245714809236e-14,inf,inf,False,inf,0.6731884166518585,0.03125,0.15304930567574826,0.0,0.0,266.4037568167083,415.3839053196233,True,0.29720949998591095,0.8017061001155525,0.05246540007647127,calibration
affine/d_az=60,B_highlands_challenging,1003,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6313,6583,18,4,0.2222222222222222,1.1368683772161603e-13,inf,inf,False,inf,0.4060245768808214,0.046875,0.25,0.0,0.0,224.17437103999345,443.8213260747753,True,0.3069326999830082,1.0118464999832213,0.2742351999040693,calibration
projective/d_az=60,B_highlands_challenging,1003,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6313,6548,19,5,0.2631578947368421,4.468630324261891e-13,inf,inf,False,inf,0.4092852027256042,0.0625,0.3203213491478938,0.0,0.0,211.07466128503552,532.4226218145919,True,0.29407800000626594,1.2613566999789327,0.5786021999083459,calibration
similarity/d_az=0,B_highlands_challenging,1004,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,6296,5715,3633,3629,0.9988989815579411,0.20677108433004612,0.10615214745666751,0.3146088346885362,True,0.011400538855599957,0.02876396098225849,1.0,0.9784091050535196,1.0,0.9988989815579411,0.05661931078240075,0.05758348137084117,False,1.4267327999696136,0.6767076998949051,0.060832299990579486,calibration
affine/d_az=0,B_highlands_challenging,1004,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,6296,5734,3564,3561,0.9991582491582491,0.5496330376394593,0.1288217934854396,0.37728452186874795,True,0.015917065381623255,0.02876396098225849,1.0,0.9795766756676006,0.9994383600112328,0.9985970819304153,0.3883527805209773,0.8635460987209985,False,0.3245879999594763,0.6858937999932095,0.0702822000021115,calibration
projective/d_az=0,B_highlands_challenging,1004,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,6296,5825,3685,3681,0.9989145183175034,0.2125144245193614,0.10657175545278294,0.3200535050381279,True,0.022351316586507085,0.023072975451392384,1.0,0.9781284688862131,1.0,0.9989145183175034,0.057089090361899436,0.06247556147888808,False,0.3261802000924945,0.7203662999672815,0.06974239996634424,calibration
similarity/d_az=20,B_highlands_challenging,1004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,6296,5884,490,479,0.9775510204081632,0.6385353718711188,0.4188369807316158,1.029714056915055,True,0.11916643196011978,0.06285165826118318,0.9516129032258065,0.9378026639210829,1.0,0.9775510204081632,0.06647071433938892,0.10565066403160303,False,0.3114287001080811,0.666142400004901,0.039606899954378605,calibration
affine/d_az=20,B_highlands_challenging,1004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,6296,5924,728,716,0.9835164835164835,0.6076412510763609,0.3817798921268969,0.9805939158133763,True,0.05811453963237421,0.06360247261364486,0.9682539682539683,0.9471931651706532,1.0,0.9835164835164835,0.048550235106780124,0.09238576978281572,False,0.3067901999456808,0.6792899998836219,0.05047549994196743,calibration
projective/d_az=20,B_highlands_challenging,1004,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,6296,5855,494,481,0.9736842105263158,0.6589952285073004,0.4204032745641331,1.0343997981604327,True,0.21405893555858396,0.0679083583875276,0.9365079365079365,0.9333214205692284,1.0,0.9736842105263158,0.06903641043195208,0.1132871541584318,False,0.3165734999347478,0.6736828000284731,0.04538869997486472,calibration
similarity/d_az=40,B_highlands_challenging,1004,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,6296,6850,12,2,0.16666666666666666,6.431098710768743e-13,inf,inf,False,inf,0.8392247799825776,0.015625,-0.0,0.0,0.0,3976.678159738883,6004.756099452785,True,0.30015499994624406,0.7977291999850422,0.08277089998591691,calibration
affine/d_az=40,B_highlands_challenging,1004,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,6296,6781,11,3,0.2727272727272727,1.1368683772161603e-13,inf,inf,False,inf,0.5160621305742626,0.046875,0.26416041678685936,0.0,0.0,268.88386109085593,554.7340894241797,True,0.31110319995786995,0.8636124999029562,0.14994729997124523,calibration
projective/d_az=40,B_highlands_challenging,1004,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,6296,6898,11,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.3134128999663517,3.334851899999194,2.6086761000333354,calibration
similarity/d_az=60,B_highlands_challenging,1004,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,6296,6706,11,2,0.18181818181818182,5.684341886080802e-14,inf,inf,False,inf,0.42149304339891613,0.03125,0.16666666666666669,0.0,0.0,369.90019125536685,519.8994934124803,True,0.29727980005554855,0.7830052999779582,0.07413889991585165,calibration
affine/d_az=60,B_highlands_challenging,1004,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,6296,6783,18,4,0.2222222222222222,1.0746387987518837,inf,inf,False,inf,0.45712212712348854,0.046875,0.25,0.0,0.0,208.38098072345662,354.508145818672,True,0.308174500009045,1.076716700103134,0.2823151000775397,calibration
projective/d_az=60,B_highlands_challenging,1004,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,6296,6689,14,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.2921750999521464,2.0219732000259683,1.3174619000637904,calibration
similarity/d_az=0,C_extreme_diagnostic,1001,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2868,2675,1722,1718,0.9976771196283392,0.5320311536421783,0.21335772458053948,0.6624342481331856,True,0.035176149621364575,0.05368627116689663,1.0,0.980492866980974,0.9994179278230501,0.997096399535424,0.30062455310332015,0.46372406799314175,False,2.1486610000720248,0.2690721000544727,0.04758740006946027,calibration
affine/d_az=0,C_extreme_diagnostic,1001,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2868,2662,1730,1728,0.9988439306358381,0.6037681433004493,0.21199127120662736,0.6235357947737188,True,0.03953618830076011,0.04117549036677578,1.0,0.9782075732218821,0.9988425925925926,0.9982658959537573,0.4647367181137053,0.586820575496706,False,1.1616812000283971,0.28162519994657487,0.060466299997642636,calibration
projective/d_az=0,C_extreme_diagnostic,1001,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2868,2653,1715,1711,0.997667638483965,0.4508686808976494,0.215006659728781,0.6573568575584208,True,0.08793333696045949,0.0577925547426358,1.0,0.9797895055358344,1.0,0.997667638483965,0.056102705185970596,0.0895069263343552,False,1.1536402000347152,0.28210329997818917,0.05569969990756363,calibration
similarity/d_az=20,C_extreme_diagnostic,1001,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2868,2336,115,92,0.8,1.3222012272534025,0.7288969836420056,1.8497197380623656,True,0.5446276681146305,0.18867183006958288,0.6779661016949152,0.8677876975681926,0.9565217391304348,0.7739130434782608,0.7429591027346677,0.8914155941448079,False,1.1763783000642434,0.24490879999939352,0.03594989993143827,calibration
affine/d_az=20,C_extreme_diagnostic,1001,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2868,2323,163,146,0.8957055214723927,1.1873579980745368,0.7260311862918971,1.7951009095214028,True,0.4491728650831066,0.127630737029613,0.7833333333333333,0.9046422994650773,0.9794520547945206,0.8834355828220859,0.38450055859851423,0.8398602247021694,False,1.1706909999484196,0.26175800000783056,0.04800950002390891,calibration
projective/d_az=20,C_extreme_diagnostic,1001,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2868,2330,125,105,0.84,1.2160573452177124,0.7177818469677467,1.8791626272475592,True,0.4925157633586903,0.143264673629159,0.6833333333333333,0.8690291791715283,0.9904761904761905,0.84,0.4123284994099738,1.032319402364413,False,1.1690441999817267,0.270541499950923,0.04270879994146526,calibration
similarity/d_az=40,C_extreme_diagnostic,1001,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2868,2580,35,13,0.37142857142857144,1.2030080098507694,1.088544673090303,2.050210634034613,True,2.165560900198341,0.3303547339104041,0.1774193548387097,0.5600552899531327,0.9230769230769231,0.34285714285714286,0.43714376502554464,0.6809822977844767,False,1.151157799991779,0.25913939997553825,0.036185799981467426,calibration
affine/d_az=40,C_extreme_diagnostic,1001,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2868,2586,53,32,0.6037735849056604,0.878038266436128,0.5649969281082721,1.623904721789563,True,1.4868559568327728,0.25536772233606797,0.32786885245901637,0.7006951793176596,1.0,0.6037735849056604,0.1851265528031159,0.29564980388263307,False,1.1497152999509126,0.2723907999461517,0.04671629995573312,calibration
projective/d_az=40,C_extreme_diagnostic,1001,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2868,2579,42,7,0.16666666666666666,1.035151394140904,10.291442791227457,22.502557420710005,True,inf,0.5395089234407734,0.06451612903225806,0.32753573500972316,0.8571428571428571,0.40476190476190477,41.89303541982366,181.5149050091485,True,1.1511422999901697,3.8549435001332313,3.6363627000246197,calibration
similarity/d_az=60,C_extreme_diagnostic,1001,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2868,2244,24,3,0.125,1.0199809720158128,inf,inf,False,inf,0.45561754585428094,0.03333333333333333,0.15546179824918327,0.0,0.0,256.77886995848746,367.0824968116894,True,1.2063541000243276,0.35649349994491786,0.15205909998621792,calibration
affine/d_az=60,C_extreme_diagnostic,1001,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2868,2220,23,3,0.13043478260869565,2.842170943040401e-14,inf,inf,False,inf,0.47280150144180494,0.05,0.26832433664837085,0.0,0.0,293.9228387034935,630.0206949958596,True,1.1841479999711737,1.5948254999238998,1.3932731999084353,calibration
projective/d_az=60,C_extreme_diagnostic,1001,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2868,2246,21,4,0.19047619047619047,2.575508608467006,inf,inf,False,inf,0.5721852575582614,0.05,0.25394071139817215,0.0,0.0,179.17727672807382,283.235897179576,True,1.2113438999513164,3.209527000086382,2.995541700045578,calibration
similarity/d_az=0,C_extreme_diagnostic,1002,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2959,2972,2034,2027,0.9965585054080629,0.35284304201576605,0.16149077834773426,0.5129681270798044,True,0.03520344336497766,0.035180354390901815,1.0,0.9924854643049806,1.0,0.9965585054080629,0.0583170207908386,0.0660023981429893,False,3.2179601000389084,0.433474300079979,0.1023402001010254,calibration
affine/d_az=0,C_extreme_diagnostic,1002,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2959,2929,1984,1983,0.9994959677419355,0.3800471277821649,0.18430397051622208,0.5525967365874624,True,0.06247208508003815,0.03385416666666667,1.0,0.9911853088610842,1.0,0.9994959677419355,0.05698669361942136,0.06515202904948189,False,1.6630299999378622,0.40226569992955774,0.0913608999690041,calibration
projective/d_az=0,C_extreme_diagnostic,1002,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2959,2931,2018,2015,0.9985133795837463,0.3363619356750907,0.16225914986051498,0.4830893428815774,True,0.13569856749975961,0.0339541791937638,1.0,0.9926465965353344,1.0,0.9985133795837463,0.0585820832100181,0.06404067325076129,False,1.4676524000242352,0.29331229999661446,0.057568500051274896,calibration
similarity/d_az=20,C_extreme_diagnostic,1002,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2959,3387,170,149,0.8764705882352941,1.094199589489564,0.6978552192249646,1.4859937484265662,True,0.2601021138859587,0.13750394565045926,0.796875,0.8990356575848815,0.9865771812080537,0.8647058823529412,0.3780628182376594,0.6094026218141781,False,1.162100699963048,0.2797046999912709,0.04185859998688102,calibration
affine/d_az=20,C_extreme_diagnostic,1002,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2959,3413,136,108,0.7941176470588235,1.0855306203796493,0.8283857073559258,1.8922872314039436,True,0.1358571979875507,0.15248279801091044,0.71875,0.8706321046255607,1.0,0.7941176470588235,0.2638286361275318,0.378367072264141,False,1.1399366999976337,0.31648320017848164,0.04737760010175407,calibration
projective/d_az=20,C_extreme_diagnostic,1002,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2959,3364,178,144,0.8089887640449438,1.2272873454833368,0.7650528091751454,1.622251869442277,True,0.45162178360830685,0.13390583471023376,0.765625,0.8901812578424684,0.9791666666666666,0.8033707865168539,0.4362402055265836,1.2873851742407432,False,1.1535384999588132,0.30129470000974834,0.041888699983246624,calibration
similarity/d_az=40,C_extreme_diagnostic,1002,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2959,3338,22,2,0.09090909090909091,4.0194366942304644e-14,inf,inf,False,inf,0.5440433884814219,0.03125,0.16666666666666669,0.0,0.045454545454545456,103.61616835786903,171.66702015777466,True,1.1302761000115424,0.5451621999964118,0.29302420001477003,calibration
affine/d_az=40,C_extreme_diagnostic,1002,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2959,3334,21,3,0.14285714285714285,5.5684371818210574e-14,inf,inf,False,inf,0.5142981929711623,0.046875,0.26416041678685936,0.3333333333333333,0.09523809523809523,210.54257815860663,446.7038811122594,True,1.1444050999125466,1.3165067000081763,1.0553443999961019,calibration
projective/d_az=40,C_extreme_diagnostic,1002,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2959,3300,25,5,0.2,3.17468564114096e-13,inf,inf,False,inf,0.5673408835686028,0.0625,0.3203213491478938,0.0,0.08,264.1408047527674,398.52153693557176,True,1.1621466999640688,1.981323599931784,1.722535999957472,calibration
similarity/d_az=60,C_extreme_diagnostic,1002,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2959,2980,27,2,0.07407407407407407,5.0242958677880804e-14,inf,inf,False,inf,0.48010692394521753,0.03125,0.16666666666666669,0.0,0.0,240.01018056841076,345.04630126517714,True,1.1477081999182701,0.7001690999604762,0.4593285999726504,calibration
affine/d_az=60,C_extreme_diagnostic,1002,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2959,2975,29,4,0.13793103448275862,0.2253559344926874,inf,inf,False,inf,0.4498994691429069,0.0625,0.33333333333333337,0.0,0.0,193.91726464788223,426.8320139898002,True,1.1494781000074,1.418817300000228,1.174410599982366,calibration
projective/d_az=60,C_extreme_diagnostic,1002,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2959,2961,32,4,0.125,0.583541650981877,inf,inf,False,inf,0.4671014123118026,0.0625,0.33333333333333337,0.0,0.0,352.84766551050575,1397.5489224464216,True,1.1373909999383613,4.278695499990135,4.046663200017065,calibration
similarity/d_az=0,C_extreme_diagnostic,1003,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2843,3372,1861,1850,0.9940891993551854,0.393656509486783,0.20319278162192408,0.5884736937640712,True,0.0715038262175387,0.045479815616075475,1.0,0.9954123977060121,1.0,0.9940891993551854,0.07411023060446251,0.09234512573261552,False,2.2701990000205114,0.32581529999151826,0.06370479997713119,calibration
affine/d_az=0,C_extreme_diagnostic,1003,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2843,3359,1882,1878,0.997874601487779,0.3659906890913404,0.18261900510357149,0.5451210917904927,True,0.06532420467199138,0.03728599235228217,1.0,0.9953843968103032,1.0,0.997874601487779,0.05554478842594505,0.07243294983838769,False,1.222059900057502,0.327232199953869,0.0771942000137642,calibration
projective/d_az=0,C_extreme_diagnostic,1003,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2843,3375,1866,1859,0.9962486602357985,0.38496943897929475,0.2097724247153685,0.6090396968330055,True,0.10450167504794275,0.0370579413300982,1.0,0.9959190087649523,1.0,0.9962486602357985,0.0616229508040384,0.0900248404940932,False,1.2173975999467075,0.29634210013318807,0.06695910007692873,calibration
similarity/d_az=20,C_extreme_diagnostic,1003,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2843,2283,855,832,0.9730994152046784,0.8888256807758426,0.4891631297249458,1.4989335330411588,True,0.07059422194751033,0.06285165826118318,1.0,0.9632924840057907,0.9987980769230769,0.9719298245614035,0.24672142981261475,0.38797579322091064,False,1.1164695000043139,0.23256060003768653,0.042567100026644766,calibration
affine/d_az=20,C_extreme_diagnostic,1003,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2843,2223,917,901,0.9825517993456925,1.0289223398257408,0.4709086594909067,1.335091286682484,True,0.06744078344088653,0.05995241892302781,1.0,0.9627569056278769,0.9966703662597114,0.9792802617230099,0.6846778439660077,1.1154161911601932,False,1.1491084001027048,0.2633680001599714,0.053943000035360456,calibration
projective/d_az=20,C_extreme_diagnostic,1003,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2843,2291,834,816,0.9784172661870504,0.8296823186745406,0.4458974294592201,1.4803107131740876,True,0.3157805493638943,0.07050513734729627,1.0,0.9627198763467483,1.0,0.9784172661870504,0.06655511988579854,0.10957623225554078,False,1.1011555000441149,0.24189970002043992,0.05063670000527054,calibration
similarity/d_az=40,C_extreme_diagnostic,1003,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2843,2408,18,2,0.1111111111111111,1.4210854715202004e-14,inf,inf,False,inf,0.5719036972915059,0.031746031746031744,0.16730017881017414,0.0,0.0,220.20407204388027,343.04732275313245,True,1.185983799980022,0.4649577001109719,0.23608030006289482,calibration
affine/d_az=40,C_extreme_diagnostic,1003,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2843,2461,17,3,0.17647058823529413,8.049333865740223e-14,inf,inf,False,inf,0.5620778701550663,0.047619047619047616,0.26516450977807016,0.0,0.0,426.9527975526038,906.4084719630415,True,1.1831355000613257,0.8200497999787331,0.6166462999535725,calibration
projective/d_az=40,C_extreme_diagnostic,1003,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2843,2417,20,4,0.2,1.3522481537073745,inf,inf,False,inf,0.42218031647396304,0.06349206349206349,0.3346003576203483,0.0,0.0,237.51183970509945,394.155882683487,True,1.164511900045909,1.9953264000359923,1.788351400056854,calibration
similarity/d_az=60,C_extreme_diagnostic,1003,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2843,2845,27,3,0.1111111111111111,6.961868572213855e-14,inf,inf,False,inf,0.5661772166247949,0.03125,0.15304930567574826,0.0,0.0,233.83964392672334,335.26841188147796,True,1.1048443999607116,0.43326419999357313,0.19546040007844567,calibration
affine/d_az=60,C_extreme_diagnostic,1003,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2843,2796,30,4,0.13333333333333333,9.426414608115578e-14,inf,inf,False,inf,0.5594202195021621,0.046875,0.25,0.0,0.0,263.5866520172219,495.37726809830815,True,1.103836900088936,1.5409668000647798,1.3124419000232592,calibration
projective/d_az=60,C_extreme_diagnostic,1003,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2843,2780,31,4,0.12903225806451613,0.9062921648578456,inf,inf,False,inf,0.5615648573189872,0.0625,0.33333333333333337,0.0,0.0,181.54555011916324,294.63824328091994,True,1.1087276000762358,4.335322300205007,4.126958000008017,calibration
